acousticness,analysis_url,artistPopularity,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,target,tempo,time_signature,trackPopularity,track_href,type,uri,valence
0.00103,https://api.spotify.com/v1/audio-analysis/51NncsVMMxHzkBhzsj7Hoc,42,0.492,187192,0.984,51NncsVMMxHzkBhzsj7Hoc,4.54e-06,1,0.201,-4.33,0,0.0951,0,145.004,4,53,https://api.spotify.com/v1/tracks/51NncsVMMxHzkBhzsj7Hoc,audio_features,spotify:track:51NncsVMMxHzkBhzsj7Hoc,0.225
2.82e-05,https://api.spotify.com/v1/audio-analysis/5Q7tjgM8fQgUGRfTUKX68Q,71,0.441,209392,0.92,5Q7tjgM8fQgUGRfTUKX68Q,0.0381,4,0.0457,-5.675,1,0.0967,0,148.024,4,69,https://api.spotify.com/v1/tracks/5Q7tjgM8fQgUGRfTUKX68Q,audio_features,spotify:track:5Q7tjgM8fQgUGRfTUKX68Q,0.314
0.00018,https://api.spotify.com/v1/audio-analysis/4ulD7Q0cQGX4OTGpCAIFfA,75,0.391,199500,0.934,4ulD7Q0cQGX4OTGpCAIFfA,0.0,9,0.303,-4.823,0,0.0906,0,160.008,4,15,https://api.spotify.com/v1/tracks/4ulD7Q0cQGX4OTGpCAIFfA,audio_features,spotify:track:4ulD7Q0cQGX4OTGpCAIFfA,0.371
0.00518,https://api.spotify.com/v1/audio-analysis/5DT9S5VJMMwAYuUyQuARqD,62,0.473,199106,0.898,5DT9S5VJMMwAYuUyQuARqD,0.000156,0,0.145,-4.044,0,0.0824,0,139.916,4,13,https://api.spotify.com/v1/tracks/5DT9S5VJMMwAYuUyQuARqD,audio_features,spotify:track:5DT9S5VJMMwAYuUyQuARqD,0.309
5.08e-05,https://api.spotify.com/v1/audio-analysis/7C5OZkLlepba1ktTMWE6kP,69,0.36,200090,0.875,7C5OZkLlepba1ktTMWE6kP,1.47e-06,5,0.198,-5.088,0,0.041,0,174.832,4,63,https://api.spotify.com/v1/tracks/7C5OZkLlepba1ktTMWE6kP,audio_features,spotify:track:7C5OZkLlepba1ktTMWE6kP,0.601
0.122,https://api.spotify.com/v1/audio-analysis/51gDymhdrUl93vnzJZCpeb,74,0.509,218202,0.8,51gDymhdrUl93vnzJZCpeb,0.0,11,0.165,-6.389,1,0.0459,0,137.947,4,14,https://api.spotify.com/v1/tracks/51gDymhdrUl93vnzJZCpeb,audio_features,spotify:track:51gDymhdrUl93vnzJZCpeb,0.459
0.00208,https://api.spotify.com/v1/audio-analysis/5mbkrzkaENFULNc98QTEDR,62,0.365,184500,0.883,5mbkrzkaENFULNc98QTEDR,0.0,1,0.294,-3.244,1,0.103,0,199.983,4,64,https://api.spotify.com/v1/tracks/5mbkrzkaENFULNc98QTEDR,audio_features,spotify:track:5mbkrzkaENFULNc98QTEDR,0.572
0.00464,https://api.spotify.com/v1/audio-analysis/5EMReQewSif8gh1Unm50dC,39,0.429,264930,0.945,5EMReQewSif8gh1Unm50dC,0.0154,8,0.193,-2.821,0,0.159,0,141.967,4,53,https://api.spotify.com/v1/tracks/5EMReQewSif8gh1Unm50dC,audio_features,spotify:track:5EMReQewSif8gh1Unm50dC,0.264
0.000442,https://api.spotify.com/v1/audio-analysis/3zfZ6ET7r4Ha35CXMl1swH,48,0.528,209864,0.947,3zfZ6ET7r4Ha35CXMl1swH,1.06e-05,10,0.346,-5.777,0,0.0464,0,109.976,4,51,https://api.spotify.com/v1/tracks/3zfZ6ET7r4Ha35CXMl1swH,audio_features,spotify:track:3zfZ6ET7r4Ha35CXMl1swH,0.401
0.000614,https://api.spotify.com/v1/audio-analysis/4ciPYfxVC4irIDkvLo7eH2,44,0.387,281118,0.97,4ciPYfxVC4irIDkvLo7eH2,7.08e-05,6,0.082,-4.779,1,0.0659,0,169.98,3,24,https://api.spotify.com/v1/tracks/4ciPYfxVC4irIDkvLo7eH2,audio_features,spotify:track:4ciPYfxVC4irIDkvLo7eH2,0.413
2e-06,https://api.spotify.com/v1/audio-analysis/4JXh7LCYcprNjG3kcWzDH4,67,0.467,255081,0.961,4JXh7LCYcprNjG3kcWzDH4,0.893,7,0.297,-5.854,1,0.114,0,92.49,4,59,https://api.spotify.com/v1/tracks/4JXh7LCYcprNjG3kcWzDH4,audio_features,spotify:track:4JXh7LCYcprNjG3kcWzDH4,0.471
0.00342,https://api.spotify.com/v1/audio-analysis/2Kxm9haRFBfRzzYy3o2oGI,80,0.24,339587,0.977,2Kxm9haRFBfRzzYy3o2oGI,0.0282,6,0.36,-4.987,0,0.187,0,110.238,4,61,https://api.spotify.com/v1/tracks/2Kxm9haRFBfRzzYy3o2oGI,audio_features,spotify:track:2Kxm9haRFBfRzzYy3o2oGI,0.0544
0.00245,https://api.spotify.com/v1/audio-analysis/1fhpvhti5yxqpVNhhyuwWG,80,0.523,247907,0.725,1fhpvhti5yxqpVNhhyuwWG,0.199,2,0.122,-9.264,1,0.0303,0,100.09,4,81,https://api.spotify.com/v1/tracks/1fhpvhti5yxqpVNhhyuwWG,audio_features,spotify:track:1fhpvhti5yxqpVNhhyuwWG,0.23
0.00036,https://api.spotify.com/v1/audio-analysis/5r6zly7Jx6BSk5DPkxq3LD,36,0.57,188088,0.839,5r6zly7Jx6BSk5DPkxq3LD,1.05e-05,7,0.211,-7.297,1,0.0538,0,102.031,4,50,https://api.spotify.com/v1/tracks/5r6zly7Jx6BSk5DPkxq3LD,audio_features,spotify:track:5r6zly7Jx6BSk5DPkxq3LD,0.499
0.000128,https://api.spotify.com/v1/audio-analysis/2jH299YKPdhUM3wyqW8YlO,68,0.298,196438,0.817,2jH299YKPdhUM3wyqW8YlO,1.56e-05,4,0.0757,-3.045,1,0.0594,0,129.092,4,15,https://api.spotify.com/v1/tracks/2jH299YKPdhUM3wyqW8YlO,audio_features,spotify:track:2jH299YKPdhUM3wyqW8YlO,0.675
2.6e-05,https://api.spotify.com/v1/audio-analysis/59JYqvQc8oSAq1P2WysOE2,67,0.505,248571,0.977,59JYqvQc8oSAq1P2WysOE2,6.12e-05,9,0.334,-2.003,1,0.0851,0,139.955,4,66,https://api.spotify.com/v1/tracks/59JYqvQc8oSAq1P2WysOE2,audio_features,spotify:track:59JYqvQc8oSAq1P2WysOE2,0.378
1.57e-05,https://api.spotify.com/v1/audio-analysis/0RSRm3ERA3WHWEoKiyRrip,79,0.45,255741,0.987,0RSRm3ERA3WHWEoKiyRrip,0.038,10,0.345,-3.704,0,0.074,0,140.028,4,61,https://api.spotify.com/v1/tracks/0RSRm3ERA3WHWEoKiyRrip,audio_features,spotify:track:0RSRm3ERA3WHWEoKiyRrip,0.403
2.89e-05,https://api.spotify.com/v1/audio-analysis/2HNFxSHObx7ght47BOQW0R,62,0.435,275458,0.907,2HNFxSHObx7ght47BOQW0R,0.00207,8,0.186,-6.427,1,0.0566,0,133.026,4,62,https://api.spotify.com/v1/tracks/2HNFxSHObx7ght47BOQW0R,audio_features,spotify:track:2HNFxSHObx7ght47BOQW0R,0.0599
0.000638,https://api.spotify.com/v1/audio-analysis/3GsBfS4295oajOHcV3ygb6,54,0.579,204069,0.987,3GsBfS4295oajOHcV3ygb6,0.000346,6,0.368,-2.395,1,0.115,0,101.423,4,57,https://api.spotify.com/v1/tracks/3GsBfS4295oajOHcV3ygb6,audio_features,spotify:track:3GsBfS4295oajOHcV3ygb6,0.33
9.3e-05,https://api.spotify.com/v1/audio-analysis/43C8eGRYV6a1wGTo8jhmMB,40,0.402,161496,0.964,43C8eGRYV6a1wGTo8jhmMB,0.0,6,0.117,-5.283,0,0.0896,0,95.041,4,49,https://api.spotify.com/v1/tracks/43C8eGRYV6a1wGTo8jhmMB,audio_features,spotify:track:43C8eGRYV6a1wGTo8jhmMB,0.5
0.00207,https://api.spotify.com/v1/audio-analysis/2X54A3NS3BmIAaSGjPiahs,69,0.441,238462,0.82,2X54A3NS3BmIAaSGjPiahs,8.19e-06,0,0.0956,-4.613,0,0.0497,0,89.048,4,73,https://api.spotify.com/v1/tracks/2X54A3NS3BmIAaSGjPiahs,audio_features,spotify:track:2X54A3NS3BmIAaSGjPiahs,0.24
2.09e-05,https://api.spotify.com/v1/audio-analysis/45Zv9v4lIL9lAt4q8ml3b8,67,0.537,267662,0.969,45Zv9v4lIL9lAt4q8ml3b8,0.000563,7,0.04,-1.719,1,0.141,0,133.995,4,66,https://api.spotify.com/v1/tracks/45Zv9v4lIL9lAt4q8ml3b8,audio_features,spotify:track:45Zv9v4lIL9lAt4q8ml3b8,0.161
9.06e-05,https://api.spotify.com/v1/audio-analysis/55JZNJNc5R0RkZwKBKv3ve,36,0.256,270000,0.975,55JZNJNc5R0RkZwKBKv3ve,0.00128,7,0.173,-4.126,0,0.0932,0,138.718,4,49,https://api.spotify.com/v1/tracks/55JZNJNc5R0RkZwKBKv3ve,audio_features,spotify:track:55JZNJNc5R0RkZwKBKv3ve,0.192
5.81e-06,https://api.spotify.com/v1/audio-analysis/4PLCrpFaAdy1F6qlq0Jox9,71,0.425,205147,0.944,4PLCrpFaAdy1F6qlq0Jox9,0.227,1,0.339,-6.03,0,0.0445,0,180.082,4,21,https://api.spotify.com/v1/tracks/4PLCrpFaAdy1F6qlq0Jox9,audio_features,spotify:track:4PLCrpFaAdy1F6qlq0Jox9,0.28
4.8e-06,https://api.spotify.com/v1/audio-analysis/4hazD1jGEdOWyS0AfcgoJx,66,0.274,249213,0.979,4hazD1jGEdOWyS0AfcgoJx,0.103,6,0.32,-6.746,1,0.0697,0,104.319,3,69,https://api.spotify.com/v1/tracks/4hazD1jGEdOWyS0AfcgoJx,audio_features,spotify:track:4hazD1jGEdOWyS0AfcgoJx,0.233
1.28e-05,https://api.spotify.com/v1/audio-analysis/0Kcugzq80541GKrpc84mog,40,0.315,247747,0.932,0Kcugzq80541GKrpc84mog,0.185,6,0.345,-5.858,0,0.053,0,184.751,4,52,https://api.spotify.com/v1/tracks/0Kcugzq80541GKrpc84mog,audio_features,spotify:track:0Kcugzq80541GKrpc84mog,0.419
6.19e-05,https://api.spotify.com/v1/audio-analysis/0usdCAPAFsY9XDbH6vy35d,39,0.535,181740,0.993,0usdCAPAFsY9XDbH6vy35d,0.00027,2,0.173,-1.088,1,0.0698,0,140.067,4,52,https://api.spotify.com/v1/tracks/0usdCAPAFsY9XDbH6vy35d,audio_features,spotify:track:0usdCAPAFsY9XDbH6vy35d,0.409
0.00275,https://api.spotify.com/v1/audio-analysis/3oz8gkN2fTmuRnPX1CdCWt,75,0.392,303517,0.797,3oz8gkN2fTmuRnPX1CdCWt,9.21e-05,11,0.24,-10.164,0,0.0816,0,101.966,4,65,https://api.spotify.com/v1/tracks/3oz8gkN2fTmuRnPX1CdCWt,audio_features,spotify:track:3oz8gkN2fTmuRnPX1CdCWt,0.254
0.000608,https://api.spotify.com/v1/audio-analysis/1R8TNJ6vgsMyLs7dxALL2A,43,0.61,237616,0.812,1R8TNJ6vgsMyLs7dxALL2A,0.00321,5,0.113,-6.753,0,0.0549,0,99.006,4,52,https://api.spotify.com/v1/tracks/1R8TNJ6vgsMyLs7dxALL2A,audio_features,spotify:track:1R8TNJ6vgsMyLs7dxALL2A,0.342
0.00576,https://api.spotify.com/v1/audio-analysis/43II2noXyNdcFx9EmjTYHE,58,0.676,249933,0.683,43II2noXyNdcFx9EmjTYHE,0.000521,3,0.362,-8.212,1,0.0949,0,132.997,4,61,https://api.spotify.com/v1/tracks/43II2noXyNdcFx9EmjTYHE,audio_features,spotify:track:43II2noXyNdcFx9EmjTYHE,0.306
0.000314,https://api.spotify.com/v1/audio-analysis/0HiTtefnQQS7jMhEiTioat,47,0.562,274563,0.559,0HiTtefnQQS7jMhEiTioat,0.0,7,0.0802,-7.446,1,0.0475,0,80.952,4,44,https://api.spotify.com/v1/tracks/0HiTtefnQQS7jMhEiTioat,audio_features,spotify:track:0HiTtefnQQS7jMhEiTioat,0.346
0.000344,https://api.spotify.com/v1/audio-analysis/5duXbeTPRFTzdlZ55j0xV4,52,0.382,189178,0.804,5duXbeTPRFTzdlZ55j0xV4,0.0055,1,0.0671,-5.79,1,0.0372,0,183.008,4,46,https://api.spotify.com/v1/tracks/5duXbeTPRFTzdlZ55j0xV4,audio_features,spotify:track:5duXbeTPRFTzdlZ55j0xV4,0.486
0.00108,https://api.spotify.com/v1/audio-analysis/2nrD10NyFpoFR0VioJFJ9Q,54,0.218,388888,0.884,2nrD10NyFpoFR0VioJFJ9Q,0.00597,8,0.0833,-6.916,1,0.0721,0,164.78,3,52,https://api.spotify.com/v1/tracks/2nrD10NyFpoFR0VioJFJ9Q,audio_features,spotify:track:2nrD10NyFpoFR0VioJFJ9Q,0.365
0.000559,https://api.spotify.com/v1/audio-analysis/0QaRkRTMsuELnkcmAWjkav,71,0.501,306635,0.939,0QaRkRTMsuELnkcmAWjkav,5.37e-06,8,0.138,-4.457,1,0.0637,0,103.979,4,66,https://api.spotify.com/v1/tracks/0QaRkRTMsuELnkcmAWjkav,audio_features,spotify:track:0QaRkRTMsuELnkcmAWjkav,0.349
1.05e-05,https://api.spotify.com/v1/audio-analysis/1kiNRCoTP58jid1hzNnG5f,50,0.363,290720,0.985,1kiNRCoTP58jid1hzNnG5f,0.0443,9,0.209,-2.456,1,0.173,0,174.95,4,57,https://api.spotify.com/v1/tracks/1kiNRCoTP58jid1hzNnG5f,audio_features,spotify:track:1kiNRCoTP58jid1hzNnG5f,0.0947
0.000145,https://api.spotify.com/v1/audio-analysis/5qisMEfMLPcIDndj5M6OuV,78,0.375,237493,0.973,5qisMEfMLPcIDndj5M6OuV,0.00786,7,0.159,-1.747,1,0.0974,0,90.287,4,69,https://api.spotify.com/v1/tracks/5qisMEfMLPcIDndj5M6OuV,audio_features,spotify:track:5qisMEfMLPcIDndj5M6OuV,0.195
8.79e-05,https://api.spotify.com/v1/audio-analysis/6li37zGdAlgWJam3bIcpgO,50,0.436,283773,0.975,6li37zGdAlgWJam3bIcpgO,0.0252,11,0.0577,-2.188,0,0.0964,0,94.998,4,9,https://api.spotify.com/v1/tracks/6li37zGdAlgWJam3bIcpgO,audio_features,spotify:track:6li37zGdAlgWJam3bIcpgO,0.231
8.86e-05,https://api.spotify.com/v1/audio-analysis/5vfFQnV8zp7MHwOWgj1dTL,40,0.48,294453,0.966,5vfFQnV8zp7MHwOWgj1dTL,0.0278,11,0.191,-2.287,0,0.111,0,95.033,4,50,https://api.spotify.com/v1/tracks/5vfFQnV8zp7MHwOWgj1dTL,audio_features,spotify:track:5vfFQnV8zp7MHwOWgj1dTL,0.356
4.86e-05,https://api.spotify.com/v1/audio-analysis/2GwWhYnroCW0WsSKAuKTkj,38,0.465,225079,0.994,2GwWhYnroCW0WsSKAuKTkj,0.0197,10,0.149,-3.353,0,0.0891,0,95.481,4,51,https://api.spotify.com/v1/tracks/2GwWhYnroCW0WsSKAuKTkj,audio_features,spotify:track:2GwWhYnroCW0WsSKAuKTkj,0.22
0.000337,https://api.spotify.com/v1/audio-analysis/29Od8h2a4HZyD0PZ8SkBo6,63,0.421,255840,0.978,29Od8h2a4HZyD0PZ8SkBo6,0.000299,2,0.0636,-4.664,0,0.0636,0,186.093,4,66,https://api.spotify.com/v1/tracks/29Od8h2a4HZyD0PZ8SkBo6,audio_features,spotify:track:29Od8h2a4HZyD0PZ8SkBo6,0.457
0.00937,https://api.spotify.com/v1/audio-analysis/5npLaLy3K064QvAXE6nu7B,51,0.447,167555,0.891,5npLaLy3K064QvAXE6nu7B,0.0,8,0.337,-5.208,1,0.0629,0,94.88,4,64,https://api.spotify.com/v1/tracks/5npLaLy3K064QvAXE6nu7B,audio_features,spotify:track:5npLaLy3K064QvAXE6nu7B,0.617
0.00511,https://api.spotify.com/v1/audio-analysis/18GC3F8YPGB8CePXcTUizQ,67,0.459,203507,0.891,18GC3F8YPGB8CePXcTUizQ,0.0,10,0.106,-5.057,0,0.0623,0,154.837,4,64,https://api.spotify.com/v1/tracks/18GC3F8YPGB8CePXcTUizQ,audio_features,spotify:track:18GC3F8YPGB8CePXcTUizQ,0.588
4.03e-05,https://api.spotify.com/v1/audio-analysis/1e1EbFngIbc9HGzK8BK32L,57,0.357,199080,0.98,1e1EbFngIbc9HGzK8BK32L,8.92e-05,8,0.15,-4.007,1,0.14,0,180.387,4,43,https://api.spotify.com/v1/tracks/1e1EbFngIbc9HGzK8BK32L,audio_features,spotify:track:1e1EbFngIbc9HGzK8BK32L,0.275
0.00573,https://api.spotify.com/v1/audio-analysis/4IpuzqkJL536B0H0JFF8JU,47,0.279,213240,0.954,4IpuzqkJL536B0H0JFF8JU,0.0,0,0.358,-3.195,0,0.155,0,195.014,4,56,https://api.spotify.com/v1/tracks/4IpuzqkJL536B0H0JFF8JU,audio_features,spotify:track:4IpuzqkJL536B0H0JFF8JU,0.485
0.000671,https://api.spotify.com/v1/audio-analysis/1m6miya04zNlUTaa8nXZJe,47,0.372,177947,0.858,1m6miya04zNlUTaa8nXZJe,0.0,5,0.192,-2.933,1,0.0404,0,166.891,4,18,https://api.spotify.com/v1/tracks/1m6miya04zNlUTaa8nXZJe,audio_features,spotify:track:1m6miya04zNlUTaa8nXZJe,0.649
7.95e-05,https://api.spotify.com/v1/audio-analysis/66yzHUHNo6Rg1wbpFjJ1MH,42,0.38,199053,0.935,66yzHUHNo6Rg1wbpFjJ1MH,0.000294,2,0.844,-3.52,0,0.0558,0,98.956,4,10,https://api.spotify.com/v1/tracks/66yzHUHNo6Rg1wbpFjJ1MH,audio_features,spotify:track:66yzHUHNo6Rg1wbpFjJ1MH,0.215
5.41e-05,https://api.spotify.com/v1/audio-analysis/6IK1mlU9pJPPjkYD6jrRR5,80,0.509,176373,0.951,6IK1mlU9pJPPjkYD6jrRR5,0.0,1,0.305,-3.856,0,0.0827,0,120.03,4,64,https://api.spotify.com/v1/tracks/6IK1mlU9pJPPjkYD6jrRR5,audio_features,spotify:track:6IK1mlU9pJPPjkYD6jrRR5,0.435
0.00143,https://api.spotify.com/v1/audio-analysis/5jZ1Z2GFTf2gwmFc3qiUxs,63,0.541,208693,0.904,5jZ1Z2GFTf2gwmFc3qiUxs,0.0,7,0.193,-3.001,1,0.0435,0,98.122,4,68,https://api.spotify.com/v1/tracks/5jZ1Z2GFTf2gwmFc3qiUxs,audio_features,spotify:track:5jZ1Z2GFTf2gwmFc3qiUxs,0.541
0.0123,https://api.spotify.com/v1/audio-analysis/3unplKLGy9fffR2HDbMWTa,49,0.316,207707,0.883,3unplKLGy9fffR2HDbMWTa,0.0,2,0.582,-3.884,1,0.125,0,135.726,3,48,https://api.spotify.com/v1/tracks/3unplKLGy9fffR2HDbMWTa,audio_features,spotify:track:3unplKLGy9fffR2HDbMWTa,0.389
0.0358,https://api.spotify.com/v1/audio-analysis/7I106tELU6iawFLUJcBUx5,43,0.543,193733,0.954,7I106tELU6iawFLUJcBUx5,1.39e-05,6,0.368,-4.44,0,0.0399,0,96.009,4,14,https://api.spotify.com/v1/tracks/7I106tELU6iawFLUJcBUx5,audio_features,spotify:track:7I106tELU6iawFLUJcBUx5,0.822
0.00143,https://api.spotify.com/v1/audio-analysis/2A4aYsLt5rquRhbbPISx8E,40,0.541,220987,0.607,2A4aYsLt5rquRhbbPISx8E,0.0,8,0.133,-7.601,0,0.0398,0,147.042,4,53,https://api.spotify.com/v1/tracks/2A4aYsLt5rquRhbbPISx8E,audio_features,spotify:track:2A4aYsLt5rquRhbbPISx8E,0.613
0.0011,https://api.spotify.com/v1/audio-analysis/47o37gkcycwl0u2gHra4dX,78,0.561,167851,0.917,47o37gkcycwl0u2gHra4dX,0.0,4,0.127,-4.276,0,0.0724,0,122.017,4,63,https://api.spotify.com/v1/tracks/47o37gkcycwl0u2gHra4dX,audio_features,spotify:track:47o37gkcycwl0u2gHra4dX,0.55
0.000854,https://api.spotify.com/v1/audio-analysis/2FfIR4yloyN48IX1xe4huW,82,0.207,239880,0.894,2FfIR4yloyN48IX1xe4huW,2.34e-05,4,0.344,-5.873,0,0.203,0,85.986,3,62,https://api.spotify.com/v1/tracks/2FfIR4yloyN48IX1xe4huW,audio_features,spotify:track:2FfIR4yloyN48IX1xe4huW,0.246
0.00311,https://api.spotify.com/v1/audio-analysis/46huAvVFiGQOx3hJcEjIE2,57,0.304,210280,0.921,46huAvVFiGQOx3hJcEjIE2,0.0,8,0.108,-5.08,1,0.0881,0,181.595,4,67,https://api.spotify.com/v1/tracks/46huAvVFiGQOx3hJcEjIE2,audio_features,spotify:track:46huAvVFiGQOx3hJcEjIE2,0.338
0.00272,https://api.spotify.com/v1/audio-analysis/6SpLc7EXZIPpy0sVko0aoU,83,0.517,211520,0.906,6SpLc7EXZIPpy0sVko0aoU,9.26e-06,1,0.113,-3.677,1,0.0735,0,172.977,4,74,https://api.spotify.com/v1/tracks/6SpLc7EXZIPpy0sVko0aoU,audio_features,spotify:track:6SpLc7EXZIPpy0sVko0aoU,0.731
0.0737,https://api.spotify.com/v1/audio-analysis/6DHrdGLyfF01vz17Bl2O7O,55,0.566,185587,0.815,6DHrdGLyfF01vz17Bl2O7O,0.0,9,0.12,-4.481,0,0.14,0,169.961,4,50,https://api.spotify.com/v1/tracks/6DHrdGLyfF01vz17Bl2O7O,audio_features,spotify:track:6DHrdGLyfF01vz17Bl2O7O,0.672
0.0403,https://api.spotify.com/v1/audio-analysis/2X5qIi1k9mSUZRgTOTNR1G,68,0.502,214067,0.94,2X5qIi1k9mSUZRgTOTNR1G,0.0,6,0.353,-2.897,1,0.0514,0,139.97,4,75,https://api.spotify.com/v1/tracks/2X5qIi1k9mSUZRgTOTNR1G,audio_features,spotify:track:2X5qIi1k9mSUZRgTOTNR1G,0.605
0.00131,https://api.spotify.com/v1/audio-analysis/4G1s48fUdcEDP6tDplDjm5,76,0.458,175320,0.969,4G1s48fUdcEDP6tDplDjm5,0.0,0,0.269,-2.843,0,0.122,0,106.004,4,24,https://api.spotify.com/v1/tracks/4G1s48fUdcEDP6tDplDjm5,audio_features,spotify:track:4G1s48fUdcEDP6tDplDjm5,0.373
0.000218,https://api.spotify.com/v1/audio-analysis/3VA4sjTMSTTF02hFGmlpJh,64,0.631,189373,0.793,3VA4sjTMSTTF02hFGmlpJh,5.65e-05,1,0.0976,-4.086,0,0.0468,0,136.96,4,71,https://api.spotify.com/v1/tracks/3VA4sjTMSTTF02hFGmlpJh,audio_features,spotify:track:3VA4sjTMSTTF02hFGmlpJh,0.648
0.000684,https://api.spotify.com/v1/audio-analysis/56sk7jBpZV0CD31G9hEU3b,67,0.553,231400,0.853,56sk7jBpZV0CD31G9hEU3b,0.0,8,0.126,-3.668,1,0.0339,0,122.023,4,75,https://api.spotify.com/v1/tracks/56sk7jBpZV0CD31G9hEU3b,audio_features,spotify:track:56sk7jBpZV0CD31G9hEU3b,0.506
0.00804,https://api.spotify.com/v1/audio-analysis/5PZ2cqh9Yem2g6cTSOLllz,79,0.416,202973,0.741,5PZ2cqh9Yem2g6cTSOLllz,0.0,7,0.273,-4.001,1,0.0335,0,160.515,4,82,https://api.spotify.com/v1/tracks/5PZ2cqh9Yem2g6cTSOLllz,audio_features,spotify:track:5PZ2cqh9Yem2g6cTSOLllz,0.286
0.0013,https://api.spotify.com/v1/audio-analysis/5sTVykpRs4eiZKn96bZogj,78,0.342,207360,0.677,5sTVykpRs4eiZKn96bZogj,0.00671,5,0.201,-11.906,0,0.0568,0,188.6,4,64,https://api.spotify.com/v1/tracks/5sTVykpRs4eiZKn96bZogj,audio_features,spotify:track:5sTVykpRs4eiZKn96bZogj,0.501
0.000779,https://api.spotify.com/v1/audio-analysis/7j0nWiNXw3Ncq69NxT4k6s,88,0.321,202360,0.855,7j0nWiNXw3Ncq69NxT4k6s,0.0,11,0.109,-11.502,0,0.0637,0,170.322,4,85,https://api.spotify.com/v1/tracks/7j0nWiNXw3Ncq69NxT4k6s,audio_features,spotify:track:7j0nWiNXw3Ncq69NxT4k6s,0.528
0.00111,https://api.spotify.com/v1/audio-analysis/6VSmHLLvYAAkzrYFT3LloU,74,0.298,197480,0.597,6VSmHLLvYAAkzrYFT3LloU,0.0,5,0.0819,-12.107,1,0.0343,0,180.434,4,70,https://api.spotify.com/v1/tracks/6VSmHLLvYAAkzrYFT3LloU,audio_features,spotify:track:6VSmHLLvYAAkzrYFT3LloU,0.536
0.000946,https://api.spotify.com/v1/audio-analysis/7n5ErBeI48fX1dIhTN4ReQ,76,0.372,248093,0.91,7n5ErBeI48fX1dIhTN4ReQ,0.0,8,0.624,-3.478,1,0.0797,0,155.211,3,74,https://api.spotify.com/v1/tracks/7n5ErBeI48fX1dIhTN4ReQ,audio_features,spotify:track:7n5ErBeI48fX1dIhTN4ReQ,0.257
0.0742,https://api.spotify.com/v1/audio-analysis/2OsB5mygafbQxTwznXC0eP,73,0.299,225040,0.933,2OsB5mygafbQxTwznXC0eP,1.21e-05,6,0.0723,-6.874,0,0.17,0,180.092,3,69,https://api.spotify.com/v1/tracks/2OsB5mygafbQxTwznXC0eP,audio_features,spotify:track:2OsB5mygafbQxTwznXC0eP,0.205
0.00243,https://api.spotify.com/v1/audio-analysis/32peSmlts2tyF1dTVGEytu,68,0.488,173733,0.954,32peSmlts2tyF1dTVGEytu,0.0,5,0.235,-3.784,1,0.123,0,105.356,4,68,https://api.spotify.com/v1/tracks/32peSmlts2tyF1dTVGEytu,audio_features,spotify:track:32peSmlts2tyF1dTVGEytu,0.568
0.000948,https://api.spotify.com/v1/audio-analysis/7cITfGsdjGaTP0b5oiLL0z,86,0.458,238053,0.845,7cITfGsdjGaTP0b5oiLL0z,1.99e-06,2,0.359,-4.384,0,0.0422,0,119.994,4,84,https://api.spotify.com/v1/tracks/7cITfGsdjGaTP0b5oiLL0z,audio_features,spotify:track:7cITfGsdjGaTP0b5oiLL0z,0.175
0.0127,https://api.spotify.com/v1/audio-analysis/53h5MHVgsbvlV8AJxr6qvi,88,0.442,272493,0.947,53h5MHVgsbvlV8AJxr6qvi,2.58e-06,4,0.406,-4.817,0,0.181,0,100.044,4,77,https://api.spotify.com/v1/tracks/53h5MHVgsbvlV8AJxr6qvi,audio_features,spotify:track:53h5MHVgsbvlV8AJxr6qvi,0.0925
3.84e-05,https://api.spotify.com/v1/audio-analysis/13D36vAQxgYzwK1qI3IVGr,72,0.416,236293,0.963,13D36vAQxgYzwK1qI3IVGr,0.00047,6,0.274,-2.285,1,0.104,0,112.41,4,69,https://api.spotify.com/v1/tracks/13D36vAQxgYzwK1qI3IVGr,audio_features,spotify:track:13D36vAQxgYzwK1qI3IVGr,0.455
0.00173,https://api.spotify.com/v1/audio-analysis/3vOhD4O2TLErDtEd0WLN5Y,97,0.195,283360,0.935,3vOhD4O2TLErDtEd0WLN5Y,0.000137,7,0.108,-3.623,0,0.133,0,129.328,5,84,https://api.spotify.com/v1/tracks/3vOhD4O2TLErDtEd0WLN5Y,audio_features,spotify:track:3vOhD4O2TLErDtEd0WLN5Y,0.236
0.0174,https://api.spotify.com/v1/audio-analysis/4BLt7OkfzGPOVjXvq9CXJa,60,0.284,325360,0.925,4BLt7OkfzGPOVjXvq9CXJa,0.0,0,0.121,-4.475,0,0.281,0,199.905,4,61,https://api.spotify.com/v1/tracks/4BLt7OkfzGPOVjXvq9CXJa,audio_features,spotify:track:4BLt7OkfzGPOVjXvq9CXJa,0.343
0.00201,https://api.spotify.com/v1/audio-analysis/461RZaiXQvRcSjxvdbVxBq,83,0.269,206936,0.904,461RZaiXQvRcSjxvdbVxBq,0.0,5,0.329,-5.715,1,0.188,0,177.423,4,74,https://api.spotify.com/v1/tracks/461RZaiXQvRcSjxvdbVxBq,audio_features,spotify:track:461RZaiXQvRcSjxvdbVxBq,0.346
